,41_T4,41_T3,41_T2,41_T1,41_T0,42_T4,42_T3,42_T2,42_T1,42_T0,45_T4,45_T3,45_T2,45_T1,45_T0,46_T4,46_T3,46_T2,46_T1,46_T0,47_T4,47_T3,47_T2,47_T1,47_T0,48_T4,48_T3,48_T2,48_T1,48_T0,49_T4,49_T3,49_T2,49_T1,49_T0,50_T4,50_T3,50_T2,50_T1,50_T0,51_T4,51_T3,51_T2,51_T1,51_T0,39_T4,39_T3,39_T2,39_T1,39_T0,54_T4,54_T3,54_T2,54_T1,54_T0,55_T4,55_T3,55_T2,55_T1,55_T0,56_T4,56_T3,56_T2,56_T1,56_T0,57_T4,57_T3,57_T2,57_T1,57_T0,58_T4,58_T3,58_T2,58_T1,58_T0,59_T4,59_T3,59_T2,59_T1,59_T0,60_T4,60_T3,60_T2,60_T1,60_T0,61_T4,61_T3,61_T2,61_T1,61_T0,62_T4,62_T3,62_T2,62_T1,62_T0,63_T4,63_T3,63_T2,63_T1,63_T0,64_T4,64_T3,64_T2,64_T1,64_T0,65_T4,65_T3,65_T2,65_T1,65_T0,66_T4,66_T3,66_T2,66_T1,66_T0,67_T4,67_T3,67_T2,67_T1,67_T0,68_T4,68_T3,68_T2,68_T1,68_T0,69_T4,69_T3,69_T2,69_T1,69_T0,70_T4,70_T3,70_T2,70_T1,70_T0,71_T4,71_T3,71_T2,71_T1,71_T0,72_T4,72_T3,72_T2,72_T1,72_T0,73_T4,73_T3,73_T2,73_T1,73_T0,74_T4,74_T3,74_T2,74_T1,74_T0,75_T4,75_T3,75_T2,75_T1,75_T0,76_T4,76_T3,76_T2,76_T1,76_T0,77_T4,77_T3,77_T2,77_T1,77_T0,82_T4,82_T3,82_T2,82_T1,82_T0
59_T1,,0.03981687889757945,0.036749047254820234,0.04375283365126147,0.08682826210565787,,0.0358368093095417,0.06202611433941225,0.06982623091804926,0.09400799338751495,,0.013408561260823407,0.010443472588757843,0.031097883630840224,0.0943027655803009,,-0.04387734780625366,-0.051427122350026,-0.04897581369347121,-0.06703787102014024,,-0.05704658372283165,-0.05825865156345413,-0.05258673411255346,-0.026181672967052427,,0.040430379649646554,0.033616708143791814,0.04141162214762651,0.07790790287959239,,0.011832005680375773,-0.005628575104847274,-0.008454035035481339,-0.02178904739205064,,-0.07568177128384684,-0.04931061522105656,-0.0391067909249164,-0.08163051039677922,,0.03297272864983775,0.06685473495954852,0.07646995717182183,0.09771831699047902,,0.020448841564864585,0.03542398910449118,0.03979256663952474,0.02227335327231054,,0.025413304732977454,0.041666062093878214,0.04366897397696069,-0.012086165749917364,,-0.0987448057544972,-0.052505745483793755,-0.03403506721901128,-0.07968272914869144,,0.0434888059690123,0.06853336397341941,0.09706613579434548,0.10991079353710603,,-0.05897200744763589,-0.04517832101384363,-0.024982168273233404,-0.022480987681986326,,-0.026639874983146145,-0.00974518122149267,-0.0010178393684913776,-0.012921149845001062,,0.8353242084130983,0.9296225410770936,1.0,0.9295738363524454,,-0.008290851348362292,-0.0030415209531061186,0.014758128839012119,0.018919967000960596,,0.014771164422366605,-0.008331514169038167,-0.012508067324855961,-0.04112763495458349,,-0.007146499173361968,-0.028567783213961688,-0.024674724036359796,5.3152840847015884e-05,,0.026347204877342975,0.011480758759939608,-0.004218056395651588,0.04683034574111828,,-0.03719730598856093,-0.02450659088518077,0.003345814752517485,0.050278575558831425,,0.053302425033209096,0.01978012801867356,0.029829220431413138,0.0275768763160531,,-0.017231812673611204,0.023367599076039205,0.06491309259991801,0.05832852466675186,,0.0154880311242535,-0.0003637400696646382,0.0008049423709520475,0.016783021113530174,,0.00417025950795544,-0.004173495771293496,0.0022543910760066148,0.024968116622532566,,-0.03136374171964926,-0.015265930224422006,-0.026643547160446188,-0.0813024384980004,,-0.02334280790944727,-0.06553525116801466,-0.09068802839478113,-0.09560812152794305,,-0.07373371710313101,-0.050299850484334656,-0.030261567022697954,-0.03994784027224004,,0.038444928763119356,0.03903643072460657,0.03929243037157739,-0.0026164729965516944,,-0.07916708690236934,-0.06724089361488685,-0.058397624477317465,-0.07854835383186452,,-0.03871019770909494,-0.020655041733384196,-0.008919670340311102,-0.0506217293161235,,0.11196455000588065,0.0968323957757628,0.09496891112982252,0.12246737927252138,,0.06306595578418062,0.06263391216227951,0.07390552609093369,0.09285842483642584,,-0.026840983875386158,-0.027360198375450874,-0.0388931892219919,-0.0434504285419574,,-0.011190479875901837,-0.02248221101892857,-0.004650643069349203,0.06197127357974191
59_T0,,,0.03992876756293471,0.03674343405771585,0.043740150863520226,,,0.035740351681279064,0.061999994131765664,0.06976171169880109,,,0.013337574516214637,0.010441436184840258,0.03107542932374519,,,-0.04397210788250315,-0.05137910621643411,-0.0489209047200215,,,-0.057126134733014096,-0.058191843849453063,-0.05246763510908393,,,0.04053827469647856,0.03361655634281269,0.04136566198722212,,,0.0120159670080627,-0.005622498603527394,-0.008512252609825946,,,-0.07565202047412597,-0.04930557852280779,-0.039068289571033255,,,0.03293439797592125,0.06685424223577248,0.07642709880335219,,,0.02051835301065936,0.03540154401709922,0.03973744997376925,,,0.02542363143007101,0.041656322065184624,0.04369659384563528,,,-0.09877839407471714,-0.05248391442215723,-0.03399773651828341,,,0.04359391988547343,0.06851837364076796,0.09707753962893738,,,-0.05885809539033308,-0.04513898521943336,-0.024988933111359992,,,-0.02656127323119013,-0.0097452135135535,-0.0010443906383895759,,,0.8343726534559527,0.9295738363524454,1.0,,,-0.008239528043391982,-0.003041881715381595,0.014734826166565228,,,0.014714433338175247,-0.008310024190763259,-0.012397559314459372,,,-0.007315835867934852,-0.02856806292532698,-0.024684467739383008,,,0.026379493947170606,0.011481136111761778,-0.004206961000453141,,,-0.03703340368314758,-0.02449620131114105,0.0033423813167889165,,,0.053359080374345856,0.019764834650214818,0.029750177070088472,,,-0.017024899777334214,0.023364434152390083,0.06493108863714189,,,0.015520695869871481,-0.00036506160307002607,0.0007666436978365519,,,0.004179035794095851,-0.0041725159082876525,0.00224508683221316,,,-0.03140974750866193,-0.015260986179343808,-0.02662873647345492,,,-0.02334075589358003,-0.06553348890908137,-0.09069965951233797,,,-0.07357792353077808,-0.05028341706699677,-0.030281154664061186,,,0.038388042112577216,0.039027449660303866,0.03931613477236664,,,-0.07905525759371851,-0.06723056618689295,-0.05840766033890901,,,-0.03859537042714395,-0.020643460887105617,-0.008938919705969441,,,0.11194041148077272,0.09683083972515086,0.09497672527652057,,,0.06294541970961244,0.06263366331870568,0.07386979593000827,,,-0.02690418259430358,-0.02735777728213537,-0.03889917393188227,,,-0.011130821011057888,-0.022486466366758287,-0.004727012010652637
60_T4,0.11148376526959057,0.17431018080995117,0.1818327371415678,,,0.057771476840232726,0.10415702993901452,0.13510878133535428,,,0.08433870288550051,0.1401649887629275,0.15801789106211983,,,-0.056567041023462404,-0.09241229416102502,-0.09640665997065813,,,0.02635086752192166,0.08402144847157245,0.1145249916002152,,,0.27619250158837816,0.32256241914628264,0.29341530238100216,,,-0.019469815238416927,-0.024362773773568033,-0.02376868440450808,,,-0.29799930951437603,-0.2959275856556486,-0.2411620681922893,,,0.07090936392524222,0.06665844068291901,0.0647560284648274,,,-0.03386567026630292,-0.05448773625499229,-0.05656370905789789,,,-0.09243288464790027,-0.14608852539773298,-0.14507237372921125,,,-0.021164628669508242,-0.0859897710674814,-0.10047383010039225,,,0.023089864149717074,0.003797182118796332,-0.000931454763142266,,,0.0728255578229983,0.06799027178685375,0.057879448365015594,,,-0.002204538078864177,-0.012662168158172067,0.0016424635254894838,,,0.01435822298300299,-0.0031828449531773268,-0.008290851348362292,,,1.0,0.7679782703322989,0.522847861853349,,,-0.015365321383446701,-0.04934316775533852,-0.04820198503397691,,,0.020576783529279795,0.029223391217274904,0.0003830602451738332,,,0.06608876199783123,0.12957360354016595,0.1061485400273977,,,0.10320663346268281,0.11933564895540504,0.10123123476331901,,,0.09504524776667148,0.073047893558848,0.05616870641820485,,,0.1349092981486829,0.13682061315354538,0.1142773152431736,,,0.10462134389650905,0.12403942629867563,0.10743968314068196,,,0.051733490024355594,0.0751602262138741,0.05934306585910976,,,-0.10610556665082102,-0.10546787675541919,-0.02425767954035808,,,-0.12463025187837966,-0.06250520902622776,-0.0019523600241887061,,,0.005445224292727643,-0.0038740029431529347,-0.0075056315544464874,,,-0.02635466963565151,-0.08252643820228917,-0.10599345956696124,,,-0.02006953234749197,-0.06798064581678466,-0.0888766884221456,,,0.04399905494023996,-0.005932731942372501,-0.012413848981911264,,,0.04907743854034468,0.07620412994302429,0.10537186453749227,,,0.0573855497886413,0.0924883283670362,0.12126817580909742,,,-0.10491851077717537,-0.11051943362089414,-0.1111278563500485,,,0.11778498946549411,0.15965112821244704,0.15180299825764854,,
60_T3,0.055184097229762696,0.11148376526959057,0.17431018080995117,0.1818327371415678,,0.023599714632314875,0.057771476840232726,0.10415702993901452,0.13510878133535428,,0.033103916093837726,0.08433870288550051,0.1401649887629275,0.15801789106211983,,-0.021347493806398256,-0.056567041023462404,-0.09241229416102502,-0.09640665997065813,,-0.02185043754974471,0.02635086752192166,0.08402144847157245,0.1145249916002152,,0.1854668404522893,0.27619250158837816,0.32256241914628264,0.29341530238100216,,-0.04609982317848348,-0.019469815238416927,-0.024362773773568033,-0.02376868440450808,,-0.2462226265202006,-0.29799930951437603,-0.2959275856556486,-0.2411620681922893,,0.06254009426368785,0.07090936392524222,0.06665844068291901,0.0647560284648274,,-0.023147689696413423,-0.03386567026630292,-0.05448773625499229,-0.05656370905789789,,-0.05258069069784402,-0.09243288464790027,-0.14608852539773298,-0.14507237372921125,,0.06060329284958757,-0.021164628669508242,-0.0859897710674814,-0.10047383010039225,,0.04497970865916661,0.023089864149717074,0.003797182118796332,-0.000931454763142266,,0.07057826539047721,0.0728255578229983,0.06799027178685375,0.057879448365015594,,0.008748575449686569,-0.002204538078864177,-0.012662168158172067,0.0016424635254894838,,0.01820138702772338,0.01435822298300299,-0.0031828449531773268,-0.008290851348362292,,0.7679782703322989,1.0,0.7679782703322989,0.522847861853349,,0.010614398651517244,-0.015365321383446701,-0.04934316775533852,-0.04820198503397691,,-0.017516934405071734,0.020576783529279795,0.029223391217274904,0.0003830602451738332,,0.007045508514581334,0.06608876199783123,0.12957360354016595,0.1061485400273977,,0.107415571058821,0.10320663346268281,0.11933564895540504,0.10123123476331901,,0.09478249413408245,0.09504524776667148,0.073047893558848,0.05616870641820485,,0.14511965474200655,0.1349092981486829,0.13682061315354538,0.1142773152431736,,0.08321154364132997,0.10462134389650905,0.12403942629867563,0.10743968314068196,,0.04095863747644638,0.051733490024355594,0.0751602262138741,0.05934306585910976,,-0.059554765393964995,-0.10610556665082102,-0.10546787675541919,-0.02425767954035808,,-0.1463782814376147,-0.12463025187837966,-0.06250520902622776,-0.0019523600241887061,,0.03322201465874949,0.005445224292727643,-0.0038740029431529347,-0.0075056315544464874,,0.027298137712236006,-0.02635466963565151,-0.08252643820228917,-0.10599345956696124,,0.02472780799950184,-0.02006953234749197,-0.06798064581678466,-0.0888766884221456,,0.1363610854849935,0.04399905494023996,-0.005932731942372501,-0.012413848981911264,,0.02957205400569903,0.04907743854034468,0.07620412994302429,0.10537186453749227,,0.07492827250008957,0.0573855497886413,0.0924883283670362,0.12126817580909742,,-0.11192542904217148,-0.10491851077717537,-0.11051943362089414,-0.1111278563500485,,0.031881257782610584,0.11778498946549411,0.15965112821244704,0.15180299825764854,
60_T2,0.019105649484739494,0.055184097229762696,0.11171730907600483,0.17442397879416316,0.18197372670804318,0.012462321130902182,0.023599714632314875,0.057613964910474345,0.10439373648241702,0.13571544357823687,-0.002751551090654677,0.033103916093837726,0.08415811371912855,0.14027253498000147,0.1583027663788555,-0.002954763293699236,-0.021347493806398256,-0.05676625013475294,-0.09272827925771963,-0.09695400684168849,-0.035024372129359195,-0.02185043754974471,0.026065711218762617,0.08340196810374834,0.1128175644105825,0.10322204645500845,0.1854668404522893,0.27632850355059657,0.3225367447875264,0.2938036784193127,-0.052127694181131265,-0.04609982317848348,-0.01908396407041966,-0.023745559214631874,-0.022437405829207203,-0.17082862349261974,-0.2462226265202006,-0.2978649764383256,-0.2959813150132234,-0.24151431611244803,0.07212894230932525,0.06254009426368785,0.07084188313670071,0.06662258961064746,0.06529446023913194,-0.02116446092945077,-0.023147689696413423,-0.03369272938025565,-0.054037111403707996,-0.05557525553832632,-0.01915972789571799,-0.05258069069784402,-0.09233426730072607,-0.14620363646442205,-0.14570377197510562,0.08063922114857339,0.06060329284958757,-0.021312138903198427,-0.08616707164701569,-0.10083545741261841,0.0471170144399812,0.04497970865916661,0.02339830954869721,0.004056772996391578,-0.0013792728408203857,0.03591149446960376,0.07057826539047721,0.07297197004396457,0.0683792233567355,0.05809961655360429,0.026994023227554186,0.008748575449686569,-0.0020555535517332766,-0.012423303938792566,0.0021993220941181864,3.215052641116134e-05,0.01820138702772338,0.014635270595688562,-0.0030415209531061186,-0.008239528043391982,0.522847861853349,0.7679782703322989,1.0,0.7680048589603908,0.5230337764749783,-0.013071167780473111,0.010614398651517244,-0.015428630987789637,-0.04985510171695217,-0.04948551681122746,-0.01943381870878081,-0.017516934405071734,0.020178054014556607,0.02922669462909089,0.0005469665654664291,-0.02174335899616047,0.007045508514581334,0.0660848414968398,0.12942149387769739,0.10578013036427081,0.08689437965264558,0.107415571058821,0.10335950410660928,0.11957009707829545,0.10127688670633869,0.08897185660268281,0.09478249413408245,0.0951629406126025,0.07337919160467253,0.057136829344694884,0.10968599840625348,0.14511965474200655,0.13514442318222689,0.1366666589663203,0.1134834860915691,0.07446299267586029,0.08321154364132997,0.10465776853782718,0.12429351549631594,0.10804157407963666,0.028906633606690362,0.04095863747644638,0.05172550446260138,0.07545573304211105,0.059492409697569915,-0.032734394638414946,-0.059554765393964995,-0.10611321825687144,-0.10561654969964482,-0.02441742741559261,-0.1557016297745444,-0.1463782814376147,-0.12461877414017053,-0.06257980500426394,-0.0017160476100524392,0.038765418243547005,0.03322201465874949,0.005662287434826945,-0.0035530817664312132,-0.006971181033091456,0.02766730008947794,0.027298137712236006,-0.026375385556194734,-0.08266910526585368,-0.10639458413622455,0.05202804027640779,0.02472780799950184,-0.019900178333955736,-0.0677390311672658,-0.08853289032854113,0.16126107508388424,0.1363610854849935,0.04420559321482202,-0.005476767215938229,-0.011870105939670264,0.0034303333313701603,0.02957205400569903,0.04901810918689653,0.07611122708418631,0.10512607818428761,0.07660964965571194,0.07492827250008957,0.05722028113244685,0.09244627218514036,0.12167309495117969,-0.12242905357030145,-0.11192542904217148,-0.10502158228465404,-0.11062233141974308,-0.11099087173523832,0.021974689346190797,0.031881257782610584,0.11781354488131614,0.15990239548455856,0.15273909544128572
60_T1,,0.019105649484739494,0.055747954846062306,0.11186135558277559,0.17450010452585593,,0.012462321130902182,0.023290825243539936,0.057890217926327106,0.10477878149648308,,-0.002751551090654677,0.03277738921246236,0.08430172707645911,0.14043107282885714,,-0.002954763293699236,-0.02181788683489284,-0.05714366830486656,-0.09309927092935959,,-0.035024372129359195,-0.02237734724115324,0.025543780444634723,0.08246424445163598,,0.10322204645500845,0.18587372348533165,0.2763231220833029,0.3227689359602456,,-0.052127694181131265,-0.04529156167947597,-0.018480063371273208,-0.022959279835294714,,-0.17082862349261974,-0.24599959579227743,-0.29794634776665785,-0.2961864339475502,,0.07212894230932525,0.06239314969239401,0.07080659801449667,0.06693224555696912,,-0.02116446092945077,-0.02283459190395508,-0.033294398751141034,-0.053489174996242776,,-0.01915972789571799,-0.05244900526136937,-0.09250272847139704,-0.14664061808988288,,0.08063922114857339,0.06020604757493479,-0.02155386864631417,-0.08642332573821401,,0.0471170144399812,0.04557393553669889,0.023628622861383293,0.003749803284842416,,0.03591149446960376,0.07085637477174435,0.07338004850337408,0.0684622165949457,,0.026994023227554186,0.009028335354301906,-0.0018359278111823346,-0.01209794219928418,,3.215052641116134e-05,0.018750689753694837,0.014758128839012119,-0.003041881715381595,,0.522847861853349,0.7680048589603908,1.0,0.7680596749190455,,-0.013071167780473111,0.01044068944542611,-0.016048501481042785,-0.05070687936154878,,-0.01943381870878081,-0.01823390947350084,0.020201658782887082,0.029311660667001506,,-0.02174335899616047,0.007078806671743633,0.06599086318636975,0.12920851383384374,,0.08689437965264558,0.10773924511913942,0.10363728028535042,0.11956315302639055,,0.08897185660268281,0.09501515516270477,0.0954992684907648,0.07395909611084346,,0.10968599840625348,0.14561579253112136,0.1349626553032561,0.13611884811539868,,0.07446299267586029,0.08328499562112059,0.10494854968528239,0.1246473858365722,,0.028906633606690362,0.04094458552385559,0.05206391707553793,0.07553084461559736,,-0.032734394638414946,-0.05960291176252718,-0.10630366206270786,-0.10569289591296556,,-0.1557016297745444,-0.1463213869723769,-0.1246903807851628,-0.06236902069132363,,0.038765418243547005,0.03362541592330121,0.005956235875748645,-0.0032561096397939597,,0.02766730008947794,0.027200562902058655,-0.026569483547419323,-0.08295130315369315,,0.05202804027640779,0.025030355332456993,-0.01968987418736873,-0.06756521869195418,,0.16126107508388424,0.13670672284399474,0.04458019729294493,-0.005178327679991973,,0.0034303333313701603,0.029464171970193975,0.04894127138503491,0.07596678922166669,,0.07660964965571194,0.07457771950563141,0.0571798649706912,0.09270324350127698,,-0.12242905357030145,-0.112138566312944,-0.10512871388435821,-0.1105338176082589,,0.021974689346190797,0.03196109498779741,0.11814632804822084,0.16042824926996185
60_T0,,,0.02080954263640659,0.056008434835533555,0.11195063072701933,,,0.011698247203391686,0.02375820707989436,0.058231445086101966,,,-0.0033651935026108603,0.03303617393077953,0.08446598319680011,,,-0.004276112915214032,-0.022513471938448226,-0.0574741766458872,,,-0.0363019689487347,-0.023148700477810247,0.024900032602305503,,,0.10462037358805976,0.1858791397000037,0.2765431977000169,,,-0.050036040994226226,-0.04427243229013947,-0.017867616536861555,,,-0.17051568386504892,-0.24616919848244112,-0.29813655085692303,,,0.07178257864871915,0.06232636726043034,0.07105686518487339,,,-0.020457438537618947,-0.022235581379891102,-0.032908037429744234,,,-0.01905581823723596,-0.05281457983118275,-0.09293023471155468,,,0.079236173437987,0.05969918432123316,-0.021823196933824823,,,0.048589225511752154,0.045908961553274896,0.02334854304689458,,,0.03668825284479634,0.07150757543070121,0.0734357303813651,,,0.027634374470732533,0.009358228915726298,-0.001601830162624783,,,0.0014501220443732434,0.018919967000960596,0.014734826166565228,,,0.5230337764749783,0.7680596749190455,1.0,,,-0.013558401076738813,0.009289072922037372,-0.016829845710185018,,,-0.021122821988379573,-0.01817917827024866,0.02028906064807573,,,-0.021417670580107382,0.006978060126924529,0.0658875533856289,,,0.08796238152958685,0.10819957596498714,0.10365770475991,,,0.08956751490029116,0.09556488032641469,0.0959480390510902,,,0.11107085936593862,0.1452540248058373,0.13450241253155254,,,0.07473678458882119,0.08377614597476248,0.10525036639566619,,,0.028975739338167657,0.04151798951771226,0.05214147999018981,,,-0.033177187089713414,-0.05996221455555044,-0.1064130747041677,,,-0.15562463418857636,-0.14641000673987817,-0.12451265803698308,,,0.03971279476904946,0.034060167017414406,0.00616115672027001,,,0.02718648099773577,0.02680445351528529,-0.02685147128063691,,,0.05273299190676457,0.025327554178850523,-0.0195805774142221,,,0.16198873865319052,0.13720762964936167,0.044752666677972744,,,0.0032382092384160895,0.02935452512541271,0.04884677159807561,,,0.07571248472893298,0.07450422488004683,0.057397725222436156,,,-0.1229920279507188,-0.11231335663106268,-0.10506008355149765,,,0.022642918105310588,0.032561551604596374,0.11864739247879158
61_T4,0.007193194011467691,0.028914027752868422,-0.008011412339807235,,,-0.034627646777107,0.010896815910206952,0.042307638854885296,,,0.008116497304945453,0.04707216374389912,0.04850108619689574,,,-0.049705661222926974,-0.07324171789945533,-0.09828153405380496,,,-0.012277695343770961,0.029186712415355073,0.0431625179857857,,,-0.015643725166580493,0.0352581746237472,0.061400473579056064,,,-0.020237908642009823,-0.01257847841046448,-0.01186935112904676,,,-0.07596326370327755,-0.10413537664557702,-0.08085827605495281,,,0.06999594108083027,0.09763923600156395,0.09798448693358228,,,-0.060209491420075804,-0.0749107268292234,-0.07504949923404787,,,0.017087080458640328,-0.044957707436885215,-0.03878184368486287,,,-0.05311895534479689,-0.12061355496907941,-0.1253030611665294,,,-0.004671247862262436,-0.005978733253098162,0.019940859943628625,,,0.05338054387129061,0.062147741577781836,0.06265611352048442,,,0.013095304980352447,0.004691283031553113,0.022074768448466273,,,-0.01180745485403057,-0.008177901405882038,0.014771164422366605,,,-0.015365321383446701,0.010614398651517244,-0.013071167780473111,,,1.0,0.8454102105348583,0.6392428221293486,,,0.01676680756421349,0.07228751715915137,0.0784522215741104,,,-0.006904896548493087,0.047547392373474565,0.04494040728938579,,,0.10535656866390886,0.09970050183523402,0.05468880482639014,,,0.025348186723164124,0.009895913606115017,-0.0049589458973267695,,,0.029916399159320112,0.044145702905576574,0.04022389113899964,,,-0.09247628717343773,-0.06066112786573741,-0.040042408268004925,,,-0.03259976895843988,-0.0028790125602745735,0.00714337532579431,,,-0.04388982929839687,-0.09798882149572224,-0.06077307138557412,,,-0.1084687859704947,-0.09507900607958249,-0.03999257699425753,,,-0.006550243681074116,-0.04070995369216352,-0.050454219671372064,,,-0.05697934118158402,-0.089276393595092,-0.06769952194971342,,,-0.006370090261620483,-0.056114890213837226,-0.09765332586206528,,,-0.016935920659740783,-0.04682462221900915,-0.04048538870308821,,,-0.051587336854007446,-0.021683706323378342,0.009063073634883349,,,0.015221451218689022,0.04401890447367087,0.08180466681548106,,,-0.12773652191633067,-0.11371996290763409,-0.08450124190668161,,,-0.016685796367363306,0.06338513151466715,0.0804461868458129,,
61_T3,-0.0026961917153033393,0.007193194011467691,0.028914027752868422,-0.008011412339807235,,-0.0544582978973168,-0.034627646777107,0.010896815910206952,0.042307638854885296,,-0.0002544886403655514,0.008116497304945453,0.04707216374389912,0.04850108619689574,,-0.03388968174655722,-0.049705661222926974,-0.07324171789945533,-0.09828153405380496,,-0.031944022727509847,-0.012277695343770961,0.029186712415355073,0.0431625179857857,,-0.041055182524913615,-0.015643725166580493,0.0352581746237472,0.061400473579056064,,-0.03975075256772645,-0.020237908642009823,-0.01257847841046448,-0.01186935112904676,,-0.022023831896264973,-0.07596326370327755,-0.10413537664557702,-0.08085827605495281,,0.04010587871384505,0.06999594108083027,0.09763923600156395,0.09798448693358228,,-0.06680610267173769,-0.060209491420075804,-0.0749107268292234,-0.07504949923404787,,0.03999504769996334,0.017087080458640328,-0.044957707436885215,-0.03878184368486287,,-0.03875449720058817,-0.05311895534479689,-0.12061355496907941,-0.1253030611665294,,-0.012883873779109527,-0.004671247862262436,-0.005978733253098162,0.019940859943628625,,0.021891840021524653,0.05338054387129061,0.062147741577781836,0.06265611352048442,,0.0037015646832361513,0.013095304980352447,0.004691283031553113,0.022074768448466273,,-0.038470557516411645,-0.01180745485403057,-0.008177901405882038,0.014771164422366605,,-0.04934316775533852,-0.015365321383446701,0.010614398651517244,-0.013071167780473111,,0.8454102105348583,1.0,0.8454102105348583,0.6392428221293486,,-0.02207168937645567,0.01676680756421349,0.07228751715915137,0.0784522215741104,,-0.020828231714920584,-0.006904896548493087,0.047547392373474565,0.04494040728938579,,0.07161257156195407,0.10535656866390886,0.09970050183523402,0.05468880482639014,,0.05994846794865226,0.025348186723164124,0.009895913606115017,-0.0049589458973267695,,0.004098221190464232,0.029916399159320112,0.044145702905576574,0.04022389113899964,,-0.12172138927457722,-0.09247628717343773,-0.06066112786573741,-0.040042408268004925,,-0.056784803973312356,-0.03259976895843988,-0.0028790125602745735,0.00714337532579431,,0.020543325623431318,-0.04388982929839687,-0.09798882149572224,-0.06077307138557412,,-0.050851555983867994,-0.1084687859704947,-0.09507900607958249,-0.03999257699425753,,0.013316506217069323,-0.006550243681074116,-0.04070995369216352,-0.050454219671372064,,-0.0675609156072447,-0.05697934118158402,-0.089276393595092,-0.06769952194971342,,0.019821506646338832,-0.006370090261620483,-0.056114890213837226,-0.09765332586206528,,-0.020117392857309763,-0.016935920659740783,-0.04682462221900915,-0.04048538870308821,,-0.06789757971720518,-0.051587336854007446,-0.021683706323378342,0.009063073634883349,,-0.01020298649317516,0.015221451218689022,0.04401890447367087,0.08180466681548106,,-0.13336341629209378,-0.12773652191633067,-0.11371996290763409,-0.08450124190668161,,-0.08420957981269828,-0.016685796367363306,0.06338513151466715,0.0804461868458129,
61_T2,0.0061567716067757955,-0.0026961917153033393,0.00695506277265001,0.028756673367037317,-0.008200415560608666,-0.024647205188856512,-0.0544582978973168,-0.03450663211715511,0.010582389405024288,0.041418421545969274,0.04766909184757122,-0.0002544886403655514,0.008243003938061018,0.046927735465447595,0.048115161794108484,-0.03374258675259303,-0.03388968174655722,-0.04951932353757624,-0.07275948690252781,-0.09751169598001483,-0.03479527807442832,-0.031944022727509847,-0.012058592167696693,0.029710068100866252,0.044450854878759785,-0.027186488326477274,-0.041055182524913615,-0.01584775352138306,0.03526543431066281,0.06061843989583903,-0.028164216157941728,-0.03975075256772645,-0.02050965607042728,-0.013192462844184903,-0.01319615719480119,0.0150995067719785,-0.022023831896264973,-0.07603706427542395,-0.10404022845281836,-0.0802771288838626,0.01911613324929615,0.04010587871384505,0.07004119723767874,0.09766750948518171,0.0972785871492516,-0.0800769143712564,-0.06680610267173769,-0.06032784688292086,-0.07529286097585304,-0.07589857518631024,0.04221808998653083,0.03999504769996334,0.01701510108615142,-0.04480182076264038,-0.03781984331591584,-0.06141372946391902,-0.03875449720058817,-0.05299164332952821,-0.12036572699006129,-0.12480587529218239,-0.02380609142695412,-0.012883873779109527,-0.004922981443095365,-0.006263469800349219,0.020415663212800757,0.01397243016663554,0.021891840021524653,0.05324473531544756,0.06157295308589525,0.062386608775163645,-0.014878050729590229,0.0037015646832361513,0.012976936482159076,0.004431269363421656,0.02145424046097224,-0.06068892202478879,-0.038470557516411645,-0.012024407684958436,-0.008331514169038167,0.014714433338175247,-0.04820198503397691,-0.04934316775533852,-0.015428630987789637,0.01044068944542611,-0.013558401076738813,0.6392428221293486,0.8454102105348583,1.0,0.8445679021605931,0.6381693883345411,-0.0062327631826632965,-0.02207168937645567,0.01704869876579308,0.07227761836098025,0.07825818407620079,0.0066461125771721105,-0.020828231714920584,-0.006903755403471435,0.047688236262666474,0.04528462851236252,0.05888047783215974,0.07161257156195407,0.10519539435520565,0.09933821158323504,0.0546145203079965,0.0800734594027758,0.05994846794865226,0.02524174863633642,0.009462140335566561,-0.006138156765608965,-0.044623391272219225,0.004098221190464232,0.02963693247608148,0.044287435553734225,0.04092088720076594,-0.13758517659689481,-0.12172138927457722,-0.09250574819561642,-0.06098129285962858,-0.0407753129183599,-0.05082540573945812,-0.056784803973312356,-0.032594356454967804,-0.003252428955953366,0.006968405638635813,-0.014895473911521928,0.020543325623431318,-0.04387920218001117,-0.0977840651954951,-0.06058249271951605,-0.012694672108648173,-0.050851555983867994,-0.10847098624631742,-0.09498236603618347,-0.0402374292481239,0.008598956174837392,0.013316506217069323,-0.006719691082560435,-0.041038306366764095,-0.05099357725011583,-0.08698390491295885,-0.0675609156072447,-0.05696060067232872,-0.08908801216155261,-0.067169431274046,0.03303754103385572,0.019821506646338832,-0.006499112034961877,-0.05634469263050738,-0.09796552105643759,-0.06508137418264003,-0.020117392857309763,-0.017103969609722013,-0.047271239763935706,-0.041037465302068935,-0.06231793908477859,-0.06789757971720518,-0.051540877252654244,-0.021586757639862297,0.009301023852535402,-0.03386246154637791,-0.01020298649317516,0.015339952238245342,0.044056098971231736,0.08124900710436182,-0.11689457585787545,-0.13336341629209378,-0.12763197736695045,-0.11357818798686149,-0.08461423106009495,-0.05387211150940586,-0.08420957981269828,-0.016712204386146737,0.06297307010396484,0.07878274962251378
