,34_T4,34_T3,34_T2,34_T1,34_T0,35_T4,35_T3,35_T2,35_T1,35_T0,36_T4,36_T3,36_T2,36_T1,36_T0,37_T4,37_T3,37_T2,37_T1,37_T0,38_T4,38_T3,38_T2,38_T1,38_T0
36_T4,-0.2844588275179497,-0.28370772908696207,-0.2818614783357068,-0.27933020859207486,-0.27636845022230394,-0.04477305445503089,-0.04437756518583418,-0.04349337829330855,-0.042052731219826764,-0.04015201556023482,1.0,0.9885464714755248,0.9761657033138125,0.9653018736067455,0.9551477542018808,-0.05866945283421836,-0.05956984320604824,-0.06106093500545934,-0.06100223983153127,-0.06065384359343153,0.12119936501640095,0.12211269169048139,0.12274761284790554,0.12353469666825517,0.12527810497478542
36_T3,-0.28450902680654044,-0.28458879776310586,-0.28384669113247785,-0.28201107751642635,-0.2794923805682908,-0.04404853499361945,-0.044779888512855574,-0.044384625816890434,-0.0435007232813239,-0.04206047633461444,0.9885464714755248,1.0,0.988547958269894,0.976169020509281,0.9653070778763265,-0.0582955564886561,-0.05863015518643328,-0.059527712664677136,-0.06101551526627028,-0.06095302154353823,0.12055048654947642,0.12105305175848975,0.12195643071952607,0.12258003238182909,0.12335408267187477
36_T2,-0.2834132616269718,-0.28464758827030856,-0.28471869386429793,-0.28398556847940426,-0.28216057879599554,-0.042514215795597804,-0.044055679232696335,-0.04478672072778374,-0.04439168442170126,-0.04350806601284685,0.9761657033138125,0.988547958269894,1.0,0.9885494444067445,0.9761723361322417,-0.05866309519907262,-0.05825376793132942,-0.05859086963333724,-0.05948559595742587,-0.0609701115186005,0.11978505438455067,0.1203943617503423,0.12090680182232925,0.12180024191308088,0.12241253486091225
36_T1,-0.2815695305892062,-0.2835617631605753,-0.28478606551811864,-0.28484851588778703,-0.28412436120864254,-0.03973962390696223,-0.04252192192412355,-0.044062821416263186,-0.04479355110062692,-0.04439874100122452,0.9653018736067455,0.976169020509281,0.9885494444067445,1.0,0.9885509298865567,-0.05848815302762414,-0.05861835470390342,-0.058211993103327454,-0.058551596168986336,-0.05944349307703013,0.11830910790141376,0.1196179271023084,0.12023830906823468,0.12076061516677193,0.12164412522112958
36_T0,-0.2798667146885226,-0.2817296187597009,-0.2837101681525153,-0.2849244586300924,-0.2849782638997313,-0.03642129108884568,-0.03974817386827735,-0.04252962566743276,-0.0440699615452871,-0.04480037963219982,0.9551477542018808,0.9653070778763265,0.9761723361322417,0.9885509298865567,1.0,-0.05874692069593764,-0.058440203253577384,-0.05857362996620574,-0.05817023199744012,-0.05851233478744298,0.1162623723693901,0.11812948831316229,0.11945088252471477,0.1200823284531596,0.12061449175073032
37_T4,-0.31028655752830836,-0.3095966736148016,-0.3079309445733388,-0.30661433907965047,-0.30552280087526207,-0.1618313633388811,-0.1598289411697961,-0.15620552292536533,-0.15178671222277104,-0.14689069587569634,-0.05866945283421836,-0.0582955564886561,-0.05866309519907262,-0.05848815302762414,-0.05874692069593764,1.0,0.981303819518397,0.9659878867983586,0.9518012045877066,0.9389990010762099,-0.0641181337944063,-0.06446974205651265,-0.0644830850333034,-0.06498177310264909,-0.0646478740939373
37_T3,-0.30940312733718084,-0.3102945525809549,-0.30960500871770935,-0.3079399552150958,-0.3066238386547882,-0.15915497783367927,-0.1618332559991008,-0.15983089649702212,-0.15620755925825103,-0.1517888513390814,-0.05956984320604824,-0.05863015518643328,-0.05825376793132942,-0.05861835470390342,-0.058440203253577384,0.981303819518397,1.0,0.9813040250193347,0.9659882876308741,0.9518018147073601,-0.06402762585917302,-0.06415131675500836,-0.06450497756797477,-0.06452075525994193,-0.06502204419582396
37_T2,-0.30706113054680345,-0.3094121523424083,-0.3103025500582893,-0.3096133467134917,-0.30794896914755754,-0.15646881357533307,-0.15915696233825352,-0.16183514831795143,-0.15983285144825168,-0.15620959517171315,-0.06106093500545934,-0.059527712664677136,-0.05859086963333724,-0.058211993103327454,-0.05857362996620574,0.9659878867983586,0.9813040250193347,1.0,0.9813042304782638,0.9659886883754186,-0.06299944125550509,-0.06406319875146145,-0.06418448931813771,-0.06454020130011712,-0.06455841199276602
37_T1,-0.30453136133312425,-0.3070715790153675,-0.3094211797770448,-0.31031054995461405,-0.30962168759510383,-0.15401190405483417,-0.15647094539208542,-0.15915894646093243,-0.16183704029553417,-0.15983480602361372,-0.06100223983153127,-0.06101551526627028,-0.05948559595742587,-0.058551596168986336,-0.05817023199744012,0.9518012045877066,0.9659882876308741,0.9813042304782638,1.0,0.9813044358949992,-0.06181606006016136,-0.06303778569886682,-0.06409875974788476,-0.06421765148909427,-0.06457541325934262
37_T0,-0.3029226581774947,-0.3045436507501076,-0.3070820297160832,-0.309430209634571,-0.3103185522642516,-0.15241659725678136,-0.1540142370652076,-0.1564730767689983,-0.15916093020177458,-0.16183893193194296,-0.06065384359343153,-0.06095302154353823,-0.0609701115186005,-0.05944349307703013,-0.05851233478744298,0.9389990010762099,0.9518018147073601,0.9659886883754186,0.9813044358949992,1.0,-0.059941692647659764,-0.061857726549794996,-0.06307611639807714,-0.0641343088549016,-0.06425080327317635
38_T4,-0.24106974450967691,-0.2406960005514889,-0.23994389206667924,-0.23849183492075637,-0.23680823779493743,-0.07304443318885329,-0.07438074399015525,-0.07643434610358382,-0.07852147033862023,-0.0812254481915177,0.12119936501640095,0.12055048654947642,0.11978505438455067,0.11830910790141376,0.1162623723693901,-0.0641181337944063,-0.06402762585917302,-0.06299944125550509,-0.06181606006016136,-0.059941692647659764,1.0,0.9960917694860278,0.990530589439547,0.984969200509402,0.9791889720877216
38_T3,-0.23980816671115313,-0.2408147694149881,-0.24042356958218658,-0.23965176273708658,-0.238177061329891,-0.07145149300136677,-0.07302902537564664,-0.07436448513362577,-0.07641708308149489,-0.0785030204128367,0.12211269169048139,0.12105305175848975,0.1203943617503423,0.1196179271023084,0.11812948831316229,-0.06446974205651265,-0.06415131675500836,-0.06406319875146145,-0.06303778569886682,-0.061857726549794996,0.9960917694860278,1.0,0.9960923532043813,0.9905321039420294,0.9849717860793614
38_T2,-0.23798583622024908,-0.23953691172952188,-0.2405599499686818,-0.24015131635935116,-0.23935983797587293,-0.0686741789285581,-0.07143537353806131,-0.07301362272161237,-0.07434823209544605,-0.07639982669046527,0.12274761284790554,0.12195643071952607,0.12090680182232925,0.12023830906823468,0.11945088252471477,-0.0644830850333034,-0.06450497756797477,-0.06418448931813771,-0.06409875974788476,-0.06307611639807714,0.990530589439547,0.9960923532043813,1.0,0.9960929366418789,0.9905336176637413
38_T1,-0.2362856835157511,-0.23769639181710878,-0.23926583305223464,-0.240305286023735,-0.23987924070352337,-0.06598918187930795,-0.06865718945382032,-0.07141925983664107,-0.07299822522395302,-0.07433198487225112,0.12353469666825517,0.12258003238182909,0.12180024191308088,0.12076061516677193,0.1200823284531596,-0.06498177310264909,-0.06452075525994193,-0.06454020130011712,-0.06421765148909427,-0.0641343088549016,0.984969200509402,0.9905321039420294,0.9960929366418789,1.0,0.9960935197986646
38_T0,-0.23564013497082745,-0.2359754275859305,-0.23740714847405447,-0.23899493050209775,-0.2400507774334134,-0.06384588840794735,-0.06597108250250971,-0.06864020647773997,-0.07140315189375858,-0.07298283287986562,0.12527810497478542,0.12335408267187477,0.12241253486091225,0.12164412522112958,0.12061449175073032,-0.0646478740939373,-0.06502204419582396,-0.06455841199276602,-0.06457541325934262,-0.06425080327317635,0.9791889720877216,0.9849717860793614,0.9905336176637413,0.9960935197986646,1.0
