,34_T4,34_T3,34_T2,34_T1,34_T0,35_T4,35_T3,35_T2,35_T1,35_T0,36_T4,36_T3,36_T2,36_T1,36_T0,37_T4,37_T3,37_T2,37_T1,37_T0,38_T4,38_T3,38_T2,38_T1,38_T0
36_T4,-0.2854267174207042,-0.27797705464590067,-0.27255560509721055,-0.26888975990638375,,-0.044361867119373156,-0.03999427160125189,-0.03732882249692951,-0.03511383757265503,,1.0,0.9713040410979551,0.9358198627340841,0.9119905793845839,,-0.05991740359311876,-0.06255909754963732,-0.05498042405738009,-0.04779362387737159,,0.1244233902760092,0.12877540468418908,0.13792899010466442,0.15095455337487365,
36_T3,-0.2813215569434423,-0.2859153158294187,-0.2786433637942581,-0.2735771206038349,-0.2709262321518515,-0.03525988241185172,-0.04442497927999877,-0.040051424528925315,-0.03737771060773474,-0.03522986184817809,0.9713040410979551,1.0,0.9713208289548817,0.9358780054753627,0.9121483951375392,-0.06063749613770538,-0.059828269830587755,-0.062368370387116095,-0.05484413787983094,-0.047182845235451375,0.11977439279672329,0.12386485263234359,0.12802581187290016,0.1367911454794592,0.14866986937163715
36_T2,-0.277752694577192,-0.2819754267361621,-0.28640282663522293,-0.27930767343205976,-0.2745939718446646,-0.019317536967027545,-0.03534668316216832,-0.04447017539608864,-0.04008466163482719,-0.037426495768659085,0.9358198627340841,0.9713208289548817,1.0,0.9713374177711407,0.9359359633092894,-0.05945380374265271,-0.06052007932209073,-0.05968895137843405,-0.062279202248924526,-0.05453163521466277,0.12023610290744086,0.11903183113852266,0.12330725614653695,0.12727790588693141,0.13565714973188306
36_T1,-0.28768560014253947,-0.27879996750621144,-0.28267760719442514,-0.28692711223620276,-0.28002116984483977,-0.016760707509508616,-0.019470339283502957,-0.03541273316873818,-0.044498546290307514,-0.040119183782534915,0.9119905793845839,0.9358780054753627,0.9713374177711407,1.0,0.9713563433680104,-0.04456134106138952,-0.05927405254745955,-0.06032336751463908,-0.05962008212021178,-0.062060251979811305,0.12538069895535317,0.11905763626712927,0.11824391925319078,0.12271528081670129,0.12648454000538165
36_T0,,-0.2897295011441941,-0.27984250756309886,-0.2833776492122027,-0.2874501945523396,,-0.017092427925218697,-0.019584698611132087,-0.03545317680164673,-0.044526886369152106,,0.9121483951375392,0.9359359633092894,0.9713563433680104,1.0,,-0.04422657402794171,-0.05899026409073064,-0.06023290377826923,-0.0594598265285487,,0.12301519395070214,0.11788326258530499,0.11745783650474743,0.12212433499054967
37_T4,-0.31345869818157807,-0.3104548587072494,-0.2985753063105277,-0.2865081783001354,,-0.16497553287869526,-0.15112001420676793,-0.13876480313422335,-0.12798266957693968,,-0.05991740359311876,-0.06063749613770538,-0.05945380374265271,-0.04456134106138952,,1.0,0.9609309955422334,0.9128526013624476,0.8677294042763339,,-0.06375463661102264,-0.064731984266957,-0.0676341166996003,-0.06999390295026814,
37_T3,-0.30756713579856454,-0.31339545801935276,-0.31036603926030637,-0.29843594306383125,-0.2862409299781871,-0.15740103269248057,-0.16498610623586427,-0.151129822089765,-0.13877339807591935,-0.12800223959815482,-0.06255909754963732,-0.059828269830587755,-0.06052007932209073,-0.05927405254745955,-0.04422657402794171,0.9609309955422334,1.0,0.9609278674283642,0.912853727944672,0.8677192990385587,-0.05975296231338463,-0.06382224535588198,-0.06481945779870929,-0.06775542461778494,-0.07022511393832641
37_T2,-0.2931110529332161,-0.3076002851899812,-0.3134107211795124,-0.31038214757093774,-0.2984554901707953,-0.1532245286645812,-0.15742427903274084,-0.16499836981144486,-0.1511387400890204,-0.1387863116524297,-0.05498042405738009,-0.062368370387116095,-0.05968895137843405,-0.06032336751463908,-0.05899026409073064,0.9128526013624476,0.9609278674283642,1.0,0.9609214168425545,0.9128592935526059,-0.05736366455929291,-0.05992263148399081,-0.06394543417678208,-0.06498030940389106,-0.06798578493198633
37_T1,-0.2798106393487357,-0.29295635550112753,-0.30747669854038795,-0.3133080960290985,-0.31024099809379874,-0.15842100239858267,-0.15324091771701834,-0.15743174746547076,-0.1650019350094529,-0.1511430013301233,-0.04779362387737159,-0.05484413787983094,-0.062279202248924526,-0.05962008212021178,-0.06023290377826923,0.8677294042763339,0.912853727944672,0.9609214168425545,1.0,0.9609105728207912,-0.05989705438563429,-0.05745748692184496,-0.05998004785629636,-0.06398489855861508,-0.06503053675588925
37_T0,,-0.2800721945843502,-0.29307209539232515,-0.3075321734386089,-0.31334013292454016,,-0.15850865394886204,-0.1532707695876734,-0.15744235757413538,-0.16500972088701882,,-0.047182845235451375,-0.05453163521466277,-0.062060251979811305,-0.0594598265285487,,0.8677192990385587,0.9128592935526059,0.9609105728207912,1.0,,-0.06047077033402422,-0.05774578839138199,-0.06016514849296397,-0.0641197003384171
38_T4,-0.2458922212794352,-0.24269168258772894,-0.23681571192572054,-0.23745656583252625,,-0.07451947790488941,-0.08299745450105477,-0.0898697402798636,-0.09374972305526612,,0.1244233902760092,0.11977439279672329,0.12023610290744086,0.12538069895535317,,-0.06375463661102264,-0.05975296231338463,-0.05736366455929291,-0.05989705438563429,,1.0,0.9854747261678408,0.9624804568333941,0.9451161681770157,
38_T3,-0.24168156582644115,-0.24485756213940263,-0.24130344413756302,-0.23471295410502865,-0.2332157934757823,-0.06556264310521388,-0.0744149326493636,-0.0828878890497651,-0.08974543502533935,-0.0934763765650227,0.12877540468418908,0.12386485263234359,0.11903183113852266,0.11905763626712927,0.12301519395070214,-0.064731984266957,-0.06382224535588198,-0.05992263148399081,-0.05745748692184496,-0.06047077033402422,0.9854747261678408,1.0,0.9854856365286779,0.9625227554064653,0.945240509082818
38_T2,-0.24191396292728107,-0.24031958599112613,-0.24382544703403375,-0.23991979953183587,-0.23262078513917475,-0.05512411227392266,-0.06542692133337918,-0.0743311413830955,-0.08280580710214158,-0.08962146729579366,0.13792899010466442,0.12802581187290016,0.12330725614653695,0.11824391925319078,0.11788326258530499,-0.0676341166996003,-0.06481945779870929,-0.06394543417678208,-0.05998004785629636,-0.05774578839138199,0.9624804568333941,0.9854856365286779,1.0,0.9854965205610683,0.9625649008835441
38_T1,-0.2441035760820005,-0.2398894002943631,-0.23896202918377304,-0.24279586629209737,-0.23854072523007594,-0.043058920133652194,-0.054917489368603606,-0.06531896090186189,-0.07426800957275101,-0.08272387315117269,0.15095455337487365,0.1367911454794592,0.12727790588693141,0.12271528081670129,0.11745783650474743,-0.06999390295026814,-0.06775542461778494,-0.06498030940389106,-0.06398489855861508,-0.06016514849296397,0.9451161681770157,0.9625227554064653,0.9854965205610683,1.0,0.9855073783602201
38_T0,,-0.24006525061494965,-0.23787459068326855,-0.2376088732452905,-0.2417688102927219,,-0.04263201615690974,-0.054752687552304974,-0.06523862657601337,-0.0742049624624208,,0.14866986937163715,0.13565714973188306,0.12648454000538165,0.12212433499054967,,-0.07022511393832641,-0.06798578493198633,-0.06503053675588925,-0.0641197003384171,,0.945240509082818,0.9625649008835441,0.9855073783602201,1.0
