,34_T4,34_T3,34_T2,34_T1,34_T0,35_T4,35_T3,35_T2,35_T1,35_T0,36_T4,36_T3,36_T2,36_T1,36_T0,37_T4,37_T3,37_T2,37_T1,37_T0,38_T4,38_T3,38_T2,38_T1,38_T0
36_T3,-0.3556412554746253,-0.3559332140368913,-0.35493643892102356,-0.35463014079798694,-0.3548085141273581,-0.018864376737700164,-0.01811072333257796,-0.018111496954311846,-0.01869404664129571,-0.018493798433827986,0.9988750864019265,1.0,0.9988748681552934,0.9985084729187913,0.9982364692700826,-0.03469825333587708,-0.03500243414957856,-0.0355038978578833,-0.03593674558147295,-0.035377968711157254,0.12039155362318807,0.12061302494043054,0.11999860492953442,0.11918870768338298,0.11836619943780403
36_T2,-0.3553943789608933,-0.35569172293439105,-0.355975145490105,-0.3549868445725938,-0.3546931210399971,-0.019373547107622253,-0.01889948494016533,-0.0181399243715964,-0.018146143327058436,-0.018725504074082626,0.998508241028959,0.9988748681552934,1.0,0.9988743687281376,0.9985079468947171,-0.035387928679129564,-0.034941419522780244,-0.0352049228417819,-0.03574779997814649,-0.03624191026230996,0.12075245346150527,0.12004217409892046,0.12032185065943359,0.11964869131411998,0.1187515482208219
36_T1,-0.356964461274262,-0.3554620546095375,-0.3557457452209914,-0.35602002765403906,-0.3550407736430021,-0.018561792853005982,-0.019422128338386524,-0.018938094785988537,-0.018172045885343612,-0.018174146609115694,0.9982360795542049,0.9985084729187913,0.9988743687281376,1.0,0.9988745460493629,-0.034995311084759645,-0.03572352486711874,-0.03521026017123203,-0.0354288403470787,-0.036017415421730106,0.12131964481259298,0.12027487534747115,0.11966036596452206,0.12000357889696908,0.11926634015548065
36_T0,-0.35849052603007614,-0.35705438080856367,-0.3555296675186014,-0.35579972745819627,-0.356064882115065,-0.018089444199692262,-0.01862730713543772,-0.019470666209124354,-0.018976677068166723,-0.01819574843393641,0.9978398254601147,0.9982364692700826,0.9985079468947171,0.9988745460493629,1.0,-0.033739347762898574,-0.03544132078407857,-0.036058617930866316,-0.03547877824306637,-0.03565253405687708,0.12103764134548999,0.12068435072724555,0.1197981457668124,0.11927910040915171,0.11968568398269179
37_T4,-0.2554259440064637,-0.25603839884793955,-0.2560029363966076,-0.2574896666504867,-0.2574639777790192,-0.18919797981697692,-0.18829559987641856,-0.18723337300003398,-0.18603921484164135,-0.18706919082641973,-0.03478457717651978,-0.03469825333587708,-0.035387928679129564,-0.034995311084759645,-0.033739347762898574,1.0,0.9976193571978429,0.9972566850871852,0.9969440034839863,0.9963208300663331,-0.08889109843978309,-0.08880220025517424,-0.08895716206071626,-0.08834476361494115,-0.08694373757763915
37_T3,-0.25453047986274446,-0.25523186442321055,-0.25580562568856335,-0.2557125579613055,-0.2571030214709771,-0.1892114048079206,-0.1890984988423251,-0.1881774430397629,-0.18708701174945186,-0.18587620105420774,-0.03524146418382952,-0.03500243414957856,-0.034941419522780244,-0.03572352486711874,-0.03544132078407857,0.9976193571978429,1.0,0.9976205451753696,0.9972583937712884,0.9969465326608669,-0.08826343191408158,-0.08835655306814752,-0.08816095465117044,-0.0881563663680091,-0.0872803307139811
37_T2,-0.25354526405675365,-0.25429703484668714,-0.25503797145870877,-0.2555731211476379,-0.25542259796688627,-0.18921565046789737,-0.18909151106018224,-0.18899911330006222,-0.18805942227252662,-0.18696377234107384,-0.03560831463022766,-0.0355038978578833,-0.0352049228417819,-0.03521026017123203,-0.036058617930866316,0.9972566850871852,0.9976205451753696,1.0,0.9976217313168587,0.9972600991580404,-0.08787393391234691,-0.08762148502677866,-0.08782278347994582,-0.08752082560322706,-0.0873573120597682
37_T1,-0.2521417757635516,-0.2532533099954039,-0.25406385968693007,-0.254844264824524,-0.2553408847269641,-0.19096206212560773,-0.18906495032345497,-0.18897175559009788,-0.1888998230415417,-0.1879598997002991,-0.034939861211547844,-0.03593674558147295,-0.03574779997814649,-0.0354288403470787,-0.03547877824306637,0.9969440034839863,0.9972583937712884,0.9976217313168587,1.0,0.9976229156264674,-0.0867497079725656,-0.08707154173732344,-0.0869806568920487,-0.08728978797692453,-0.08688181017928427
37_T0,-0.2524195865270538,-0.2517530589686874,-0.2529617779877194,-0.25383095388200777,-0.25465074423283757,-0.19079915213791884,-0.19075905390949877,-0.1889144675017935,-0.1888521381386979,-0.1888159559058806,-0.03400937335197692,-0.035377968711157254,-0.03624191026230996,-0.036017415421730106,-0.03565253405687708,0.9963208300663331,0.9969465326608669,0.9972600991580404,0.9976229156264674,1.0,-0.08475445160420775,-0.08568226916206105,-0.08627089731065664,-0.08634094456990607,-0.08675756486581405
38_T4,-0.18390733674388038,-0.1833563739083455,-0.18378812209051212,-0.18428917925921814,-0.18480967178054178,-0.0785557556541647,-0.07978929214268624,-0.08018393528476106,-0.07957510012907032,-0.07808491252916722,0.1209237699086256,0.12039155362318807,0.12075245346150527,0.12131964481259298,0.12103764134548999,-0.08889109843978309,-0.08826343191408158,-0.08787393391234691,-0.0867497079725656,-0.08475445160420775,1.0,0.9993021610482375,0.9986781576178128,0.9981597113726687,0.9974318441637985
38_T3,-0.18320804445733868,-0.18369024744605206,-0.18309649588301455,-0.18346351390649202,-0.18385705126106566,-0.07873591444171812,-0.07846260100098607,-0.07967825874465781,-0.08004598590133506,-0.07942807552205615,0.12037209751271484,0.12061302494043054,0.12004217409892046,0.12027487534747115,0.12068435072724555,-0.08880220025517424,-0.08835655306814752,-0.08762148502677866,-0.08707154173732344,-0.08568226916206105,0.9993021610482375,1.0,0.9993026454742571,0.9986793039363151,0.9981618352933761
38_T2,-0.1819000651616915,-0.18294751665758188,-0.18347340559849978,-0.1828369731559238,-0.1831394601966502,-0.07894398541488605,-0.07862382732789265,-0.0783695499613464,-0.07956737367575833,-0.07993492917114425,0.11965548132347807,0.11999860492953442,0.12032185065943359,0.11966036596452206,0.1197981457668124,-0.08895716206071626,-0.08816095465117044,-0.08782278347994582,-0.0869806568920487,-0.08627089731065664,0.9986781576178128,0.9993026454742571,1.0,0.9993031289628878,0.9986804474838703
38_T1,-0.18129377659170126,-0.18157483183011966,-0.1826873451192399,-0.18325681073323086,-0.18257780492123113,-0.07770033758461378,-0.0788030256151882,-0.07851188979713936,-0.07827660234049558,-0.07947798626855154,0.11898741150123657,0.11918870768338298,0.11964869131411998,0.12000357889696908,0.11927910040915171,-0.08834476361494115,-0.0881563663680091,-0.08752082560322706,-0.08728978797692453,-0.08634094456990607,0.9981597113726687,0.9986793039363151,0.9993031289628878,1.0,0.999303611516796
38_T0,-0.18097110076894846,-0.18086074744148348,-0.18125015401922823,-0.1824275290341599,-0.18304046238350263,-0.07568706516244722,-0.0775117156717959,-0.07866230081137575,-0.07840010151221094,-0.07820157552841552,0.11890788546460779,0.11836619943780403,0.1187515482208219,0.11926634015548065,0.11968568398269179,-0.08694373757763915,-0.0872803307139811,-0.0873573120597682,-0.08688181017928427,-0.08675756486581405,0.9974318441637985,0.9981618352933761,0.9986804474838703,0.999303611516796,1.0
